StarID,Hip,HD,HR,Gliese,BayerFlamsteed,ProperName,RA,Dec,Distance,Mag,AbsMag,Spectrum,ColorIndex
661,   910,   693,  33,Gl  10   ,  6    Cet, ,0.18775227,-15.46732287,18.8893086513034, 4.89,3.50891968482665,F5V         , 0.487
662,   912,   695, , ,,,0.18819182,-29.64051891,209.205020920502, 8.88,2.2771394830606,K2III       , 1.140
663,   913,   706, , ,,,0.188288,-40.37268546,196.463654223969, 7.70,1.23358891168379,K0III/IV    , 1.200
664,   914,   705, , ,,,0.1883622,-32.80041484,66.3129973474801, 8.60,4.49200670766878,G6V         , 0.700
665,   915,   704, , ,,,0.18877231,-32.40387891,632.911392405063, 8.44,-0.566714565227885,A3V         , 0.127
666,   916, ,,NN 3012  ,, ,0.18913516,+58.34986270,28.0190529560101, 9.50,7.2627327397783,K7          , 1.254
667,   918,   678, , ,,,0.18945221,+74.48458019,165.016501650165, 7.15,1.06236312083143,K0          , 1.004
668,   919,   691, , ,,,0.18952649,+30.44948927,34.0715502555366, 7.95,5.28804052791817,K0V         , 0.755
669,   920,   700, , ,,,0.19012519,+23.81814771,53.763440860215, 8.23,4.57756472108958,G0          , 0.581
670,   922,   718, , ,,,0.19146875,-18.70689324,86.3557858376511, 8.48,3.79854279695709,F3V         , 0.473
671,   924,   734, , ,,,0.19190613,-49.62920981,47.9386385426654, 8.97,5.56657152045256,G6/G8V      , 0.807
672,   925,   716, , ,,,0.19194035,-01.12332479,393.700787401575, 8.08,0.104168583099691,K2          , 1.122
673,   926,   711, , ,,,0.1919808,+40.39896612,442.477876106195, 7.47,-0.759457804262996,K0          , 1.532
674,   927,   740, , ,,,0.19206402,-55.74966102,232.018561484919, 8.34,1.51238635080366,F3V         , 0.409
675,   928,   733, , ,,,0.19209335,-34.46009170,212.314225053079, 7.75,1.11510453564448,K2III       , 1.152
676,   929,   741,,Gl  10.1 ,, ,0.19243821,-58.90982912,58.8235294117647, 8.34,4.49224460689137,G4V         , 0.619
677,   930,   720,  34,,   Kap2Scl, ,0.19289362,-27.79977820,178.25311942959, 5.41,-0.845185693719192,K2III       , 1.346
678,   931,   717, , ,,,0.19308953,-03.07799719,100.908173562059, 7.56,2.54036827242638,F8...       , 0.551
679,   932,   731, , ,,,0.1931385,-18.60067836,128.700128700129, 6.93,1.38210509400457,K0III       , 0.994
680,   933, , , ,,,0.1932191,+07.12150984,45.7247370827618,10.03,6.72924391518819,K2          , 1.293
681,   935,   712, , ,,,0.19322617,+33.68029254,148.588410104012, 8.69,2.83007532111988,A0          , 0.185
682,   934,   750, , ,,,0.19323539,-57.47238652,36.4166059723234, 9.04,6.23350266450368,K1V         , 0.891
683,   936,   729, , ,,,0.19324554,-05.06817692,247.524752475248, 8.32,1.35190682555303,K2          , 1.120
684,   937,   732, , ,,,0.19343998,-23.63236655,132.100396301189, 7.85,2.24547939750036,F7V         , 0.561
685,   938,   783, , ,,,0.19353612,-80.17376516,209.205020920502, 7.21,0.607139483060595,G8III       , 0.916
686,   939,   730, , ,,,0.19355639,-17.96890292,297.619047619048, 8.98,1.61169638694922,K0IV        , 0.966
687,   940,   698, , ,,,0.19365181,+58.21183567,462.962962962963, 7.09,-1.23773124424534,B5II: SB    , 0.137
688,   941,   751, , ,,,0.19368484,-72.27547333,124.843945068664, 8.85,3.36816258042119,F6V         , 0.518
689,   943,   727, , ,,,0.19374302,+10.32845614,48.661800486618, 8.61,5.17405913106044,G0          , 0.643
690,   944,   749, , ,,,0.19390646,-49.65588618,140.646976090014, 7.91,2.16934800364883,K0p...      , 1.126
691,   945,   709, , ,,,0.19414811,+55.96148616,467.289719626168, 7.47,-0.877931133254045,B8          , 0.200
692,   946, , , ,,,0.19438681,+28.22513882,196.850393700787, 8.65,2.1793185614196,K0          , 1.000
693,   947,   738, , ,,,0.19465692,-09.70277372,145.348837209302, 8.53,2.71794219117756,F5          , 0.515
694,   948, , , ,,,0.19474711,-39.22963982,34.3053173241853, 9.92,7.24319279547516,K5V         , 1.071
695,   949,   710, , ,,,0.19495134,+54.33552182,235.294117647059, 8.09,1.23194465025156,B9          , 0.228
696,   950,   739,  35,NN 3013  ,   The Scl, ,0.19552446,-35.13339606,21.8102508178844, 5.24,3.5466967000302,F3/F5V      , 0.459
697,   951,   725, , ,,,0.1957628,+57.27152515,869.565217391304, 7.06,-2.63651079823194,F5Ib-II     , 0.630
698,   952,   737, , ,,,0.19604985,+27.51025579,91.6590284142988, 8.45,3.63912375294171,F5V         , 0.481
699,   953,   758, , ,,,0.19643051,-33.23382365,107.642626480086, 8.73,3.57007856996821,G3/G5V      , 0.646
700,   954,   745, , ,,,0.19654161,+09.14000705,128.040973111396, 7.45,1.9132551693865,G5          , 0.891
701,   956,   744, , ,,,0.1972748,+28.42325717,78.1860828772479, 7.51,3.04435272239327,F5          , 0.491
702,   957,   724, , ,,,0.19734227,+66.12634754,502.51256281407, 7.32,-1.18573461795147,A0          , 0.038
703,   958,   772, , ,,,0.19740305,-54.20984615,746.268656716418, 8.17,-1.19447600817596,K0III       , 1.140
704,   962,   757, , ,,,0.19831589,-11.16484347,209.643605870021, 8.75,2.14259189520057,G5          , 1.125
705,   964,   768, , ,,,0.19854613,-22.81759748,91.4913083257091, 7.91,3.10310080974851,F2V         , 0.392
706,   965,   793, , ,,,0.19871477,-75.47684086,487.804878048781, 7.49,-0.951230694721227,K4III       , 1.600
707,   966,   770, , ,,,0.19892382,-42.17203471,125.470514429109, 6.53,1.03729160698056,K0III       , 1.041
708,   967,   743,  36,,          , ,0.19973115,+48.15237121,168.634064080944, 6.18,0.0452734668213131,K4III       , 1.467
709,   968,   766, , ,,,0.19980299,-00.22969837,350.877192982456, 8.69,0.964224300042552,F0          , 0.403
710,   969,   756, , ,,,0.20036669,+23.47174032,145.348837209302, 6.58,0.767942191177556,K0III       , 0.990
711,   970,   790, , ,,,0.20038743,-54.75088612,6666.66666666667, 7.80,-6.3195437047216,M1III       , 1.634
712,   971,   755, , ,,,0.20040538,+28.60673326,91.743119266055, 7.19,2.37713248970312,F0          , 0.398
713,   972,   754, , ,,,0.20053828,+48.68005386,286.532951289398, 8.17,0.884127134795899,K0          , 1.048
714,   973,   780, , ,,,0.20083976,-13.81313737,165.289256198347, 6.56,0.468776873262344,K0III       , 1.074
715,   974, , , ,,,0.20106614,+27.09915401,25.7201646090535, 8.73,6.67863128127119,K0          , 1.045
716,   975,   791, , ,,,0.20144029,-58.52479986,58.1057524694945, 7.62,3.7989043516378,G5IV/V      , 0.758
717,   976,   778, , ,,,0.20152475,-07.08866665,94.6073793755913, 8.66,3.78037493653713,F5          , 0.430
718,   979,   789, , ,,,0.2016855,-54.36533695,10000000, 8.68,-6.32,K2III       , 1.290
719,   978,   765, , ,,,0.2016881,+39.03890984,336.700336700337, 8.20,0.563782246586062,K0          , 1.269
720,   977,   779, , ,,,0.20168957,-07.70199823,321.543408360129, 8.96,1.42380194513419,K0          , 1.243
721,   980,   763, , ,,,0.20189934,+47.49116017,149.700598802395, 7.36,1.48388231237773,K0          , 1.082
722,   981,   761, , ,,,0.20223617,+53.62391762,106.157112526539, 6.87,1.74025451396439,F0          , 0.262
723,   982,   762, , ,,,0.20242696,+48.18225854,289.017341040462, 7.60,0.295380493963884,K0          , 1.314
724,   983,   787,  37,,          , ,0.20276358,-17.93821766,187.617260787993, 5.29,-1.07636395486714,K4III       , 1.478
725,   985,   798, , ,,,0.20359011,-27.78455628,101.936799184506, 8.25,3.20834503689974,F5V         , 0.448
726,   986,   776, , ,,,0.20384602,+39.90157203,95.7854406130268, 7.43,2.52350249333122,F0          , 0.335
727,   987,   786, , ,,,0.20387125,-15.16459597,558.659217877095, 8.88,0.144265154899466,K0III/IV    , 1.047
728,   988,   775, , ,,,0.2043876,+43.81821229,10000000, 7.95,-7.05,M...        , 1.537
729,   989,   784, , ,,,0.20440657,+22.55671394,346.020761245675, 7.69,-0.00551078621725853,M...        , 1.709
730,   990,   808, , ,,,0.20480008,-50.70031286,212.765957446808, 8.94,2.30048928967859,K2III       , 1.151
731,   993,   805, , ,,,0.20614917,-08.70977153,497.512437810945, 8.88,0.395980287102445,G5          , 0.934
732,   995,   794, , ,,,0.20732903,+45.95960688,250.62656641604, 8.24,1.24486447843374,K5          , 1.583
733,   996,   804, , ,,,0.2078328,+20.23439937,51.5729757607014, 8.18,4.61788904539353,G5          , 0.669
734,   998,   803, , ,,,0.2083194,+32.20391674,568.181818181818, 8.88,0.107563339070749,A0          , 0.022
735,   999, , , ,,,0.2083661,+14.56369614,40.5022276225192, 8.44,5.40260544965966,K0          , 0.739
736,  1000,   812, , ,,,0.20837076,-22.06708268,65.2741514360313, 8.73,4.65629382648293,K0V+...     , 0.707
737,  1003,   823, , ,,,0.20911707,-30.85929019,47.4158368895211, 8.66,5.28038289869743,G8/K0V      , 0.743
738,  1004,   811, , ,,,0.20915275,+24.63640583,209.205020920502, 8.88,2.2771394830606,F0          , 0.352
739,  1005,   821, , ,,,0.20920969,-11.69298041,185.528756957328, 8.14,1.79794382593369,F0V         , 0.364
740,  1006, , , ,,,0.20927584,+21.71414164,28.9519397799653,11.67,9.3616116661572, , 1.480
741,  1008,   801, , ,,,0.20934246,+44.59075801,14285.7142857143, 7.44,-7.56,K0          , 1.522
742,  1007,  1348, , ,,,0.20935415,-88.36287521,578.034682080925, 7.22,-1.58976948435602,B9.5IV      , 0.054
743,  1009,   800, , ,,,0.20946774,+44.70724772,158.730158730159, 6.50,0.49670274726791,K0          , 1.112
744,  1011,   802, , ,,,0.20994032,+44.31628232,189.393939393939, 7.01,0.623169612669061,K0          , 1.106
745,  1012,   822, , ,,,0.21020624,-13.61016552,169.204737732656, 8.15,2.00793740440628,A1V         , 0.029
746,  1013,   834, , ,,,0.21076379,-26.85334216,65.1890482398957, 7.95,3.87912679806481,K1IV        , 0.945
747,  1014,   810, , ,,,0.2108245,+39.28794887,892.857142857143, 8.18,-1.57390988664909,K0          , 1.363
748,  1017,   859, , ,,,0.21106659,-61.31269282,239.234449760766, 8.51,1.61588140887518,G6III       , 0.873
749,  1018,   820, , ,,,0.21119187,-01.22719433,213.675213675214, 7.22,0.57122926537062,K0          , 1.051
750,  1019,   845, , ,,,0.2112642,-43.16447354,235.849056603774, 7.53,0.666829282963664,K0III       , 0.980
751,  1023,   809, , ,,,0.21256484,+57.22755962,421.940928270042, 7.34,-0.78625826994948,K2          , 1.639
752,  1025,   830, , ,,,0.21290369,+27.10919668,358.4229390681, 8.19,0.418021016367988,K0          , 1.345
753,  1026,   818, , ,,,0.21332317,+46.09543717,55.3709856035437, 6.63,2.91358872988743,F2          , 0.402
754,  1027,   831, , ,,,0.21347485,+15.56037208,212.314225053079, 8.63,1.99510453564448,K0          , 1.100
755,  1028,   856, , ,,,0.21376494,-31.89768114,157.48031496063, 8.80,2.81386862645988,G3/G5V      , 0.725
756,  1030,   829,  38,,          , ,0.21395678,+37.69366311,826.446280991736, 6.71,-2.87607314841775,B2V         ,-0.116
757,  1031,   870, , ,,,0.21399419,-57.91269485,20.3334688897926, 7.22,5.67894262201349,K0V         , 0.775
758,  1032,   855, , ,,,0.21483422,-22.26429777,507.61421319797, 8.49,-0.0376688691920339,K5III       , 1.630
759,  1033,   853, , ,,,0.21531639,-03.38151830,404.858299595142, 7.37,-0.666515233701671,M...        , 1.619
760,  1035,   843, , ,,,0.21579722,+35.60720337,213.675213675214, 8.84,2.19122926537062,F5          , 0.426
761,  1037,   851, , ,,,0.21657251,+29.39292162,398.406374501992, 8.39,0.388368607405191,K0          , 1.223
762,  1038,   852, , ,,,0.21667802,+12.33095931,134.952766531714, 8.19,2.53909103989664,F0          , 0.407
763,  1039,   842, , ,,,0.21676389,+55.85901187,1086.95652173913, 7.94,-2.24106086327222,A9Iab:      , 0.501
764,  1040,   866, , ,,,0.21679147,+02.94967547,184.162062615101, 8.62,2.29399914794423,F8          , 0.505
765,  1042,   841, , ,,,0.21699442,+62.72809316,338.983050847458, 7.80,0.149110079890815,F2V         , 1.099
766,  1043,   849, , ,,,0.21716769,+49.92651300,123.609394313968, 7.17,1.70974260806136,A2          , 0.202
767,  1044, , , ,,,0.217395,-45.17634037,36.3636363636364,10.74,7.93666346915131,K5          , 1.308
768,  1046,   877, , ,,,0.21775397,-22.47020965,164.744645799012, 6.66,0.575943455376289,G8/K0III    , 0.961
769,  1048,   863, , ,,,0.21786078,+35.29166480,173.611111111111, 7.69,1.49211241711606,G5          , 0.958
770,  1049,   850, , ,,,0.21794987,+37.41863959,212.765957446808, 7.62,0.980489289678589,K0          , 1.217
771,  1051,   864, , ,,,0.21831578,+20.19040549,90.00900090009, 8.75,3.97857029470434,F5          , 0.401
772,  1053,   876, , ,,,0.21895405,-07.68257721,156.25, 7.58,1.61089986991944,K0          , 1.097
773,  1055, , , ,,,0.21917572,+20.38241602,40.0641025641026,10.41,7.39622290505193,M0          , 1.360
774,  1057,   874, , ,,,0.2193093,+16.92165199,139.470013947001, 6.52,0.797595778339,K1III       , 1.050
775,  1056,   892, , ,,,0.21931405,-27.81349246,10000000, 8.17,-6.83,G8III       , 0.899
776,  1058,   903, , ,,,0.21943964,-43.06516969,67.9347826086957, 7.57,3.4095390500074,F5IV        , 0.453
777,  1061,   872, , ,,,0.22003538,+21.40528208,272.479564032698, 8.39,1.21333032126045,G5          , 1.050
778,  1062,   888, , ,,,0.2200417,-05.24201804,558.659217877095, 8.05,-0.685734845100534,K2          , 1.165
779,  1063,   861, , ,,,0.22017786,+62.04092419,116.959064327485, 6.63,1.28983057364086,Am...       , 0.226
780,  1065,   890, , ,,,0.2204619,-17.18471195,176.678445229682, 7.55,1.31408215594136,K1/K2III    , 1.240
781,  1066,   902, , ,,,0.22050374,-37.82286519,295.85798816568, 7.21,-0.145416498611725,K3/K4III    , 1.530
782,  1067,   886,  39,, 88Gam Peg,Algenib,0.22059721,+15.18361593,102.145045965271, 2.83,-2.21608654098431,B2IV        ,-0.190
783,  1068, ,,Gl  11  A,, ,0.22073286,+69.32759224,26.8096514745308,12.49,10.3485441590434,M6          , 1.400
784,  1069,   901, , ,,,0.22096224,-26.32530812,193.423597678917, 7.44,1.00745271546971,K1/K2III    , 1.279
785,  1070,   885, , ,,,0.2214752,+19.52127377,227.790432801822, 8.83,2.04232260121061,K0          , 1.136
786,  1071,   900, , ,,,0.22157209,-23.73251665,89.9280575539568, 7.98,3.21052393623019,F2V         , 0.396
787,  1072,   899, , ,,,0.22174365,-20.61881565,93.984962406015, 7.45,2.58470813979515,F5IV/V      , 0.480
788,  1073,   896, , ,,,0.22204002,+08.92988028,93.984962406015, 7.72,2.85470813979515,F0          , 0.333
789,  1074,  1032,  47,,          , ,0.22209681,-84.99402068,250, 5.78,-1.20970004336019,M0/M1III    , 1.710
790,  1075,   883, , ,,,0.22236124,+49.72339535,277.777777777778, 7.32,0.101512503836437,A0          , 0.061
791,  1076,   895,  40,,          , ,0.22331477,+26.98762497,123.762376237624, 6.24,0.777056803872932,G0III       , 0.680
792,  1078, , , ,,,0.22343465,+19.07164311,35.3356890459364, 9.86,7.11893217762145,K7          , 1.190
793,  1079, , , ,,,0.22406711,+27.04406266,257.731958762887, 8.72,1.66415862797104,K2III       , 1.037
794,  1081,   926, , ,,,0.22447054,-59.90519935,401.606425702811, 8.44,0.420996735478683,K0III       , 1.079
795,  1083, , , ,,,0.22478611,-36.82792674,27.2182906913446,10.77,8.59569575984895, , 1.444
796,  1084,   935, , ,,,0.22512595,-65.94442634,231.481481481481, 8.84,2.01741873407456,K2III       , 1.202
797,  1085,   924, , ,,,0.22522989,-40.35838520,33.3333333333333, 9.05,6.43560627359831,K1V         , 0.913
798,  1086,   905,  41,, 23    And, ,0.2252598,+41.03572671,35.0017500875044, 5.71,2.98955120191372,F0IV        , 0.331
799,  1088,   923, , ,,,0.22611844,-29.57562528,244.498777506112, 8.58,1.63861654003671,A5IV        , 0.178
800,  1089,   916, , ,,,0.22672761,+36.17092831,214.132762312634, 8.20,1.54658440283056,A0          , 0.083
801,  1090,   904, , ,,,0.22693555,+47.19327100,142.247510668563, 7.98,2.21477662509912,A2          , 0.214
802,  1092, ,,NN 3014 A,, ,0.22716952,+80.66533940,19.5618153364632,11.14,9.68295422575172,M0          , 1.556
803,  1093,   915, , ,,,0.22740027,+42.94939358,204.918032786885, 7.26,0.702099110013553,K0          , 1.257
804,  1095,   921, , ,,,0.22790746,+06.58042142,167.50418760469, 8.65,2.52987165564685,F2          , 0.442
805,  1096,   942,  42,,          , ,0.22839456,-26.02215399,310.55900621118, 5.94,-1.52072064152084,K5III       , 1.548
806,  1097,   958, , ,,,0.22845444,-49.19840935,235.294117647059, 8.99,2.13194465025156,K0III       , 1.134
807,  1098,   929, , ,,,0.22861612,+18.63580542,132.978723404255, 8.08,2.46108920295821,G5          , 1.055
808,  1099,   943,  43,,          , ,0.22899432,-26.28498303,236.406619385343, 6.14,-0.728298163124788,K4III       , 1.490
809,  1100,232137, , ,,,0.22901397,+52.65872983,246.305418719212, 8.59,1.63263016788597,A0          , 0.097
810,  1101,   957, , ,,,0.22919531,-48.68413239,102.249488752556, 6.97,1.92169427393801,A5IV        , 0.180
811,  1102,   941, , ,,,0.22928272,-23.21460158,154.320987654321, 6.86,0.917875029352969,K1IIICNIV   , 1.096
812,  1103,   931, , ,,,0.22934333,+08.19351658,76.4525993883792, 7.41,2.99303871994124,F2          , 0.440
813,  1104,232138, , ,,,0.22950332,+54.46459288,684.931506849315, 8.73,-0.448235721077813,B3          ,-0.117
814,  1105,   912, , ,,,0.22956269,+64.86484243,107.066381156317, 8.07,2.92173438115047,G0          , 0.559
815,  1106,   956, , ,,,0.2295988,-48.43272110,400, 8.54,0.529700043360188,K2III       , 1.310
816,  1107,   940, , ,,,0.22988621,+01.38362257,358.4229390681, 6.79,-0.981978983632011,K0          , 1.257
817,  1108,   930, , ,,,0.23017203,+16.58062794,116.414435389988, 8.96,3.62996581915621,F0          , 0.465
818,  1112,   928, , ,,,0.23062041,+36.86028926,917.43119266055, 8.90,-0.912867510296881,K5          , 1.633
819,  1113,   987, , ,,,0.23134111,-74.68817231,43.7445319335083, 8.76,5.55538113029631,G6V         , 0.743
820,  1114,   980, , ,,,0.23138004,-56.99978872,69.2041522491349, 7.15,2.94933923546283,F6V         , 0.513
821,  1115,   955, , ,,,0.232109,-17.54538026,308.641975308642, 7.39,-0.0572749489669393,B4V         ,-0.165
822,  1116,   978, , ,,,0.23216417,-52.54548897,93.1098696461825, 8.93,4.08502140681768,G1V         , 0.628
823,  1117,   953, , ,,,0.23221606,-09.74249444,10000000, 8.74,-6.26,K0          , 1.297
824,  1118,   936, , ,,,0.23227343,+59.99934311,321.543408360129, 6.91,-0.626198054865811,G8II        , 1.120
825,  1119, , , ,,,0.23333259,-10.95370289,41.4250207125104, 9.42,6.33368632880665,K0          , 0.962
826,  1120,   966, , ,,,0.23366728,-03.90877812,233.644859813084, 7.41,0.567218845065861,G6III       , 0.947
827,  1122,   950, , ,,,0.23384407,+41.98323934,2222.22222222222, 8.79,-2.94393743112328,A0          , 0.115
828,  1123,   952,  44,,          , ,0.23396846,+33.20608481,89.8472596585804, 6.22,1.45247582167354,A1V         , 0.009
829,  1124,   919, , ,,,0.2340416,+76.02699728,286.532951289398, 7.17,-0.115872865204101,M4III:      , 1.626
